BIN,House #,Street Name,Zip_code,Borough,Status,Number of DWT,Activity_Type,Activity_Year,Violation_Code,Law_Section,Violation_Text,Compliance_Year,Date_of_Occurrence,Summons_Number,BBL,Longitude,Latitude,Community_Board,Council_District,Census_Tract,NTA_Code
1079989,200,Cabrini Boulevard,10033,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1021790010,-73.938971,40.854265,112,10,27500,MN1202
1079998,584,Broadway,10012,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1005110008,-73.997341,40.724743,102,1,4300,MN0201
1080027,177,Nagle Avenue,10034,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1022160001,-73.92446,40.861686,112,10,29900,MN1203
1080028,37-16,10 Avenue,10034,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1022160001,-73.922912,40.858998,112,10,29900,MN1203
1080049,622,Broadway,10012,Manhattan,Not Active,0,Self-Reported Annual Inspection,2021,,,,2021,,,1005220005,-73.996374,40.725885,102,2,5502,MN0202
1080092,740,Broadway,10003,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1005450026,-73.992993,40.729884,102,2,5700,MN0202
1080094,10,Astor Place,10003,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1005450026,-73.992196,40.729972,102,2,5700,MN0202
1080117,103,Waverly Place,10011,Manhattan,Not Active,0,Self-Reported Annual Inspection,2021,,,,2021,,,1005537501,-73.998889,40.73236,102,2,6300,MN0202
1080117,103,Waverly Place,10011,Manhattan,Not Active,0,NYC Health Department Audit & Inspection,2021,,,,2019,,,1005537501,-73.998889,40.73236,102,2,6300,MN0202
1080117,103,Waverly Place,10011,Manhattan,Not Active,0,NYC Health Department Audit & Inspection,2021,,,,2020,,,1005537501,-73.998889,40.73236,102,2,6300,MN0202
1080132,841,Broadway,10003,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1005650015,-73.990896,40.734243,102,2,6100,MN0202
1080133,853,Broadway,10003,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1005650015,-73.99081,40.734646,102,2,6100,MN0202
1080355,450,West   15 Street,10011,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1007120001,-74.006842,40.742463,104,3,8300,MN0401
1080437,441,West End Avenue,10024,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1012440072,-73.980146,40.78576,107,6,16700,MN0702
1080438,451,West End Avenue,10024,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1012440072,-73.979944,40.786037,107,6,16700,MN0702
1080440,17 West,54 Street,10019,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1012700020,-73.976222,40.761405,105,4,10400,MN0502
1080441,24 West,55 Street,10019,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1012700020,-73.975923,40.762083,105,4,10400,MN0502
1080442,333,East 49 Street,10017,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1013420012,-73.968097,40.753886,106,4,9800,MN0604
1080443,40,Central Park South,10019,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1012740006,-73.974871,40.765086,105,4,11201,MN0502
1080444,41,West 58 Street,10019,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1012740006,-73.975232,40.764397,105,4,11201,MN0502
1080448,304,East 41 Street,10017,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1013330042,-73.972383,40.749017,106,4,8800,MN0603
1080450,324,East 41 Street,10017,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1013330042,-73.971777,40.748759,106,4,8800,MN0603
1080484,355,East 72 Street,10021,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1014470023,-73.956917,40.768201,108,5,12601,MN0801
1080501,1365,5 Avenue,10029,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1016180001,-73.947799,40.798815,111,8,18400,MN1102
1080535,226,West 26 Street,10001,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1007750058,-73.995409,40.746482,104,3,9100,MN0401
1080603,115,West 31 Street,10001,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1008077503,-73.989869,40.748205,105,3,10100,MN0501
1080604,110,West 32 Street,10001,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1008077503,-73.98935,40.748771,105,3,10100,MN0501
1080606,1350,Broadway,10018,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1008110031,-73.987656,40.751306,105,4,10900,MN0502
1080608,149,West   36 Street,10018,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1008120013,-73.988486,40.751781,105,3,10900,MN0502
1080609,1372,Broadway,10018,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1008130023,-73.987454,40.75227,105,4,10900,MN0502
1080611,1412,Broadway,10018,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1008150014,-73.987046,40.753711,105,4,11300,MN0502
1080614,110,West 40 Street,10018,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1008150039,-73.985696,40.753818,105,4,11300,MN0502
1080621,100-104,Fifth Avenue,10011,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1008177502,-73.992992,40.736881,105,3,5400,MN0501
1080644,620,Sixth Avenue,10011,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1008207505,-73.994843,40.740081,105,3,5400,MN0501
1080667,50,West 23 Street,10010,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1008240015,-73.991195,40.742222,105,3,5800,MN0501
1080669,20-29,2 Avenue,10029,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1016540011,-73.943288,40.789473,111,8,17000,MN1101
1080672,28,West   23 Street,10010,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1008240028,-73.990675,40.742005,105,3,5800,MN0501
1080673,40,West 23 Street,10010,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1008240028,-73.99096,40.742123,105,3,5800,MN0501
1080674,40,West   23 Street,10010,Manhattan,Not Active,0,Other,2021,,,,2021,,,1008240028,-73.99096,40.742123,105,3,5800,MN0501
1080677,49,West 23 Street,10010,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1008250012,-73.991162,40.742227,105,3,5800,MN0501
1080678,30,West 24 Street,10010,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1008250012,-73.990206,40.742661,105,3,5800,MN0501
1080679,53,West 23 Street,10010,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1008250012,-73.991252,40.742266,105,3,5800,MN0501
1080686,24,West 25 Street,10010,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1008260057,-73.990004,40.743383,105,3,5800,MN0501
1080687,28,West 25 Street,10010,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1008260057,-73.990083,40.743416,105,3,5800,MN0501
1080693,2081,Second Avenue,10029,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1016560001,-73.941907,40.791371,111,8,17000,MN1101
1080707,230,East 115 Street,10029,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1016620001,-73.939208,40.796689,111,8,18000,MN1102
1080734,5,West 37 Street,10018,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1008390034,-73.983744,40.750592,105,4,8400,MN0502
1080750,873,Broadway,10003,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1008470016,-73.990109,40.737901,105,3,5200,MN0501
1080755,38,East 19 Street,10003,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1008470027,-73.989456,40.738258,105,2,5200,MN0501
1080756,115,5 Avenue,10003,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1008470062,-73.991502,40.738895,105,3,5200,MN0501
1080762,907,Broadway,10010,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1008490010,-73.989716,40.739403,105,3,5200,MN0501
1080768,35,East 21 Street,10010,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1008500025,-73.988871,40.739576,105,2,5600,MN0501
1080785,136,Madison Avenue,10016,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1008610015,-73.984247,40.746011,105,4,7400,MN0501
1080788,470,Park Avenue South,10016,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1008610044,-73.982515,40.745492,105,4,7400,MN0501
1080796,32,Union Square,10003,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1008710003,-73.98972,40.735607,105,2,5000,MN0602
1080796,32,Union Square,10003,Manhattan,Active,2,NYC Health Department Audit,2021,,,,2019,,,1008710003,-73.98972,40.735607,105,2,5000,MN0602
1080796,32,Union Square,10003,Manhattan,Active,2,NYC Health Department Audit,2021,,,,2020,,,1008710003,-73.98972,40.735607,105,2,5000,MN0602
1080799,201,Park Avenue South,10003,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1008730001,-73.988944,40.736644,105,2,5000,MN0602
1080802,61,Gramercy Park North,10010,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1008770001,-73.986634,40.738634,106,2,6800,MN0602
1080807,110,East 23 Street,10010,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1008780069,-73.985732,40.739913,105,2,6800,MN0602
1080813,527,Riverside Drive,10027,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1019940038,-73.962483,40.814542,109,7,21100,MN0901
1080815,99,Battery Place,10280,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1000167510,-74.016729,40.707977,101,1,31704,MN0101
1080824,1133,Avenue Of The Americas,10036,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1009960029,-73.983324,40.755942,105,4,11900,MN0502
1080830,230,West 41 Street,10036,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1010120015,-73.988482,40.755802,105,3,11300,MN0502
1080855,60,East 8 Street,10003,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1005487501,-73.99313,40.730886,102,2,5700,MN0202
1080878,321,West 44 Street,10036,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1010350017,-73.989669,40.75889,104,3,12101,MN0402
1080966,520,West 49 Street,10019,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1010777502,-73.993657,40.764641,104,3,12902,MN0402
1080990,620,West 47 Street,10036,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1010940045,-73.996607,40.764246,104,3,12902,MN0402
1081009,601,West 57 Street,10019,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1011050029,-73.99187,40.77052,104,6,13502,MN0402
1081014,7,West   66 Street,10023,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1011190021,-73.979269,40.772657,107,6,15301,MN0701
1081017,420,Fifth Avenue,10018,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1008397501,-73.982845,40.750809,105,4,8400,MN0502
1081022,80,Columbus Avenue,10023,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1011340001,-73.982858,40.771886,107,6,14900,MN0701
1081024,129,West 67 Street,10023,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1011390008,-73.982745,40.774919,107,6,15302,MN0701
1081057,255,West   94 Street,10025,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1012420010,-73.973289,40.793595,107,7,18300,MN0702
1081059,59,West 44 Street,10036,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1012600007,-73.981754,40.755555,105,4,9600,MN0502
1081088,320,East 115 Street,10029,Manhattan,Not Active,0,Other,2021,,,,2021,,,1016840001,-73.937569,40.795994,111,8,18000,MN1102
1081116,2120,Madison Avenue,10037,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1017570001,-73.936879,40.810914,111,9,21000,MN1102
1081119,1980,Park Ave,10037,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1017570020,-73.935308,40.810438,111,9,21000,MN1102
1081126,59,West   46 Street,10036,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1012620009,-73.980841,40.756803,105,4,9600,MN0502
1081135,24,West 57 Street,10019,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1012720020,-73.974976,40.763381,105,4,11201,MN0502
1081136,25,West 56 Street,10019,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1012720020,-73.975489,40.762736,105,4,11201,MN0502
1081138,12,West  57 Street,10019,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1012720047,-73.974695,40.763263,105,4,11201,MN0502
1081143,9,East  40 Street,10016,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1012750008,-73.981131,40.751915,105,4,8200,MN0502
1081146,300,Park Avenue,10022,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1012850036,-73.974271,40.756802,105,4,10200,MN0502
1081154,3,East   54 Street,10022,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1012900006,-73.975046,40.760911,105,4,10200,MN0502
1081162,900,Third Avenue,10022,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1013090032,-73.968759,40.75859,106,4,10000,MN0604
1081163,126,East 56 Street,10022,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1013100063,-73.970151,40.760465,105,4,10000,MN0604
1081164,445,Park Avenue,10022,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1013110001,-73.971042,40.76119,105,4,11203,MN0604
1081185,825,3 Avenue,10022,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1013240001,-73.970171,40.755733,106,4,9800,MN0604
1081210,842,5 Avenue,10065,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1017010001,-73.939333,40.790612,111,8,16200,MN1101
1081212,1,East 70 Street,10021,Manhattan,Not Active,0,Self-Reported Annual Inspection,2021,,,,2021,,,1013850001,-73.967749,40.771054,108,4,13000,MN0802
1081220,205,East   67 Street,10065,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1014220005,-73.962524,40.766397,108,5,11800,MN0801
1081245,404,East 76 Street,10021,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1014707501,-73.953471,40.77011,108,5,13201,MN0801
1081252,523,East 70 Street,10021,Manhattan,Active,13,Self-Reported Annual Inspection,2021,,,,2021,,,1014820040,-73.953947,40.766029,108,5,12400,MN0801
1081292,23-60,1 Avenue,10035,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1018080001,-73.933109,40.799137,111,8,19200,MN1102
1081301,875,Columbus Avenue,10025,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1018360001,-73.964251,40.797342,107,7,18900,MN0703
1081406,51,West   52 Street,10019,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1012680001,-73.978309,40.760648,105,4,10400,MN0502
1081411,122,East   66 Street,10065,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1014000060,-73.965444,40.766793,108,4,12000,MN0802
1081418,930,Lexington Avenue,10065,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1014030001,-73.963935,40.768069,108,4,12000,MN0802
1081418,930,Lexington Avenue,10065,Manhattan,Active,2,NYC Health Department Inspection,2021,"AH7E
AH7D","NYCHC 141.07(c)
NYCHC 141.07(b)","Failure to provide results of drinking water tank inspection within five business days after receipt of Department’s request.
Failure to inspect drinking water tank, including testing water for bacteriological content.",2019,12/28/2021,,1014030001,-73.963935,40.768069,108,4,12000,MN0802
1081418,930,Lexington Avenue,10065,Manhattan,Active,2,NYC Health Department Inspection,2021,"AH7E
AH7D","NYCHC 141.07(c)
NYCHC 141.07(b)","Failure to provide results of drinking water tank inspection within five business days after receipt of Department’s request.
Failure to inspect drinking water tank, including testing water for bacteriological content.",2020,12/29/2021,,1014030001,-73.963935,40.768069,108,4,12000,MN0802
1081419,695,Park Avenue,10065,Manhattan,Active,3,Self-Reported Annual Inspection,2021,,,,2021,,,1014030001,-73.965367,40.768973,108,4,12000,MN0802
1081503,240,West 129 Street,10027,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1019330001,-73.947322,40.811858,110,9,22400,MN1002
1081511,225,West 129 Street,10027,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1019330050,-73.946842,40.811671,110,9,22400,MN1002
1081602,163,West  125 Street,10027,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1019100001,-73.947524,40.808644,110,9,22200,MN1001
1081661,10,Nathan D Perlman Place,10003,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1009220046,-73.983117,40.733421,106,2,4800,MN0602
1081677,301,East   29 Street,10016,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1009350006,-73.978012,40.741586,106,4,7001,MN0603
1081691,423,East 23 Street,10010,Manhattan,Active,5,Self-Reported Annual Inspection,2021,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2021,1/24/2022,,1009550005,-73.977787,40.736492,106,4,6200,MN0603
1081771,40-50,Amsterdam Avenue,10023,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1011540101,-73.986685,40.771703,107,6,15101,MN0701
1081792,490,Riverside Drive,10027,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1019910032,-73.963607,40.812306,109,7,20500,MN0901
1082106,109,East   31 Street,10016,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1008870008,-73.982147,40.744946,105,2,7200,MN0603
1082129,234,East 22 Street,10010,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1009020031,-73.982759,40.737788,106,2,6400,MN0602
1082143,244,East 28 Street,10016,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1009080034,-73.979214,40.741268,106,2,6600,MN0603
1082153,605,Third Avenue,10158,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1009200012,-73.975682,40.749076,106,4,8800,MN0603
1082154,225,East   39 Street,10016,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1009200013,-73.974711,40.748403,106,4,8800,MN0603
1082170,16,West 137 Street,10037,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1017340001,-73.937487,40.81437,110,9,21200,MN1002
1082172,46,West 137 Street,10037,Manhattan,Not Active,0,Other,2021,,,,2021,,,1017340001,-73.938176,40.814661,110,9,21200,MN1002
1082174,506,East 75 Street,10021,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1014860005,-73.95188,40.768611,108,5,13201,MN0801
1082185,100,East   77 Street,10075,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1014110001,-73.961148,40.774178,108,4,12800,MN0802
1082192,188,East 78 Street,10075,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1014127502,-73.958245,40.773785,108,4,14000,MN0802
1082210,36,Cooper Square,10003,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1005440045,-73.990893,40.728212,102,2,5700,MN0202
1082273,1239,Broadway,10001,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1008320001,-73.988401,40.74711,105,3,7600,MN0501
1082312,1445,Madison Avenue,10029,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1016050024,-73.952576,40.789378,111,8,16800,MN1101
1082313,65,East 99 Street,10029,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1016050024,-73.952259,40.788974,111,8,16800,MN1101
